"League","variable","mean","sd","min","25%","50%","75%","max"
"La Ligue","goldEarnedPerMinute.mean",425.664422039987,68.4922742811311,273.277436351987,416.478009334001,445.956946560837,460.335897271841,521.42300363838
"NACL","goldEarned.mean",10185.439379519,2160.96709183517,6908.35714285714,7670.48275862069,10874.0212765957,11316.7837837838,14241.9090909091
"NACL","kills.mean",5.39972483487687,2.8047445420992,1.18478260869565,2.68965517241379,5.52702702702703,7.64705882352941,11.4545454545455
"NACL","deaths.mean",5.14067326853784,1.36713643385516,3.75294117647059,4.07407407407407,4.75949367088608,5.56363636363636,9.33333333333333
"NACL","assists.mean",8.91288518501738,4.10582030483711,4.05128205128205,6.47272727272727,7.27027027027027,12.685393258427,19
"NACL","champExperience.mean",11144.440933296,1882.80303658176,8242.78571428571,8865.3595505618,11572.5795454545,12093.9367088608,15690.6363636364
"NACL","player.WR.mean",0.537273824325484,0.0893371921714467,0.333333333333333,0.489130434782609,0.521739130434783,0.602272727272727,0.714285714285714
"NACL","turretKills.mean",0.902366407173385,0.666427128318798,0.0714285714285714,0.333333333333333,0.77319587628866,1.3974358974359,2.11494252873563
"NACL","totalMinionsKilled.mean",94.602914292901,82.4292570312779,17.7857142857143,24.6966292134831,32.6489361702128,182.217948717949,217.965517241379
"NACL","totalTimeCCDealt.mean",223.443322908014,112.258078460115,114.666666666667,153.505617977528,169.989130434783,301.288659793814,579.858974358974
"NACL","baronKills.mean",0.0993277702211997,0.128954009477741,0,0.0108695652173913,0.0405405405405405,0.162162162162162,0.36231884057971
"NACL","dragonKills.mean",0.288106242227755,0.443334821145555,0,0,0.0506329113924051,0.272727272727273,1.23188405797101
"NACL","totalDamageDealt.mean",111335.259718689,67401.1130693394,14769.5714285714,28556.8620689655,136894.810810811,172529.246376812,182433.891891892
"NACL","totalDamageTaken.mean",20323.4174284048,5790.26355254304,13932.0543478261,14721.8518518519,19539.7297297297,25251.652173913,29319.1818181818
"NACL","totalDamageDealtToChampions.mean",15880.6697308579,6674.43162012826,5464.42857142857,10546.1149425287,17029.1379310345,19714.0945945946,31326.7272727273
"NACL","damageDealtToObjectives.mean",10410.1598277021,9004.85151745886,607.285714285714,2055.22826086957,6700.72972972973,13787.9885057471,26818.7536231884
"NACL","goldEarnedPerMinute.mean",401.673628471673,80.8689895296224,276.893401583418,298.441370029175,432.213577327713,465.295136414456,494.48842873203
