"League","variable","mean","sd","min","25%","50%","75%","max"
"Prime League","totalDamageDealtToChampions.mean",16858.3084190919,5732.11941364255,5775.09473684211,14831.4957191781,18244.5106382979,21078.3437849944,27580
"Prime League","damageDealtToObjectives.mean",10127.0935286042,7971.53193812503,858.096385542169,5634.63066604995,8067.03448275862,12920.1448717949,29389.1063829787
"Prime League","goldEarnedPerMinute.mean",416.129271641671,74.7252899357117,277.210236595258,408.074047165816,438.191568618349,462.842101271546,544.631315643501
"Prime League","visionScore.mean",30.3801877685846,18.4968775914332,14.3655913978495,18.6897997496871,21.0352941176471,28.3345740281224,69.1095890410959
"SuperLiga","goldEarned.mean",10206.4979301257,1959.24986035981,6650.93846153846,7994.51471048513,10920.0555555556,11695.2835450696,13095.5402298851
"SuperLiga","kills.mean",4.97668288328469,2.30951875642202,1.28571428571429,2.67553310886644,5.21276595744681,6.84708049886621,8.41463414634146
"SuperLiga","deaths.mean",4.89768342481783,0.75814042253174,3.3695652173913,4.3749226006192,4.79518072289157,5.2977022977023,7.45348837209302
"SuperLiga","assists.mean",8.75650727545195,3.51582254465532,5.07228915662651,6.10357742477076,6.86585365853659,11.9265734265734,15.855421686747
"SuperLiga","champExperience.mean",11296.995629508,1822.98705326386,7643.90769230769,9626.57573149742,11572.1111111111,12677.542728548,14242.2558139535
"SuperLiga","player.WR.mean",0.531441122783635,0.0555926145197223,0.427083333333333,0.494443758488702,0.522222222222222,0.57612293144208,0.690909090909091
"SuperLiga","turretKills.mean",0.942544476213442,0.582688697522653,0.0769230769230769,0.295868347338936,0.978723404255319,1.38802476593174,2.12790697674419
"SuperLiga","totalMinionsKilled.mean",107.025827512154,84.0047881620382,19.8241758241758,26.3695228821811,31.4363636363636,189.626965772433,211.011494252874
"SuperLiga","totalTimeCCDealt.mean",258.312156113302,156.413401459587,103.894736842105,151.611069163395,188.101265822785,331.395680708181,723.626506024096
"SuperLiga","baronKills.mean",0.108086299591071,0.162819220586325,0,0.0118347338935574,0.0319148936170213,0.0895390070921986,0.527472527472527
"SuperLiga","dragonKills.mean",0.320285576842145,0.531513738987009,0,0.0281351526965562,0.0465116279069767,0.18158336562056,1.67032967032967
"SuperLiga","totalDamageDealt.mean",113288.101448262,63841.1852973887,17777.3384615385,23906.4695378151,132704.064935065,162406.12752809,209072.073170732
"SuperLiga","totalDamageTaken.mean",20594.6492673547,4726.37180399915,14079.6075949367,16957.904556804,18536.4285714286,24730.957190464,30009.6463414634
"SuperLiga","totalDamageDealtToChampions.mean",15540.1232675962,6065.9999756023,5590.16304347826,8306.0357912179,16978.9680851064,19742.7490063128,24737.6896551724
"SuperLiga","damageDealtToObjectives.mean",10384.7311752189,9384.21335923153,1056.27692307692,2230.25550030139,7096.75862068965,13334.0166666667,33953.0609756098
"SuperLiga","goldEarnedPerMinute.mean",400.983903640096,74.7597525843388,278.261163631559,302.260365293177,424.621445419597,458.24343217683,497.175365128575
"SuperLiga","visionScore.mean",33.4811799328339,19.8260181422211,14.3720930232558,20.0467479674797,22.5425531914894,51.9623692900385,74.5
